,INTERACTOR_A,INTERACTOR_B
5995,NDUFA4,ATP12A
5996,DGCR2,LMBR1
5997,DGCR2,RGPD2
5998,DGCR2,SLC26A2
5999,SLC18A2,RARS2
6000,ST14,LAMA3
6001,DGCR2,DOCK4
6002,OR10G2,ATP12A
6003,MYL6,MYH11
6004,CHD1L,XRCC1
6005,CHD1L,RNF166
6006,C1orf54,SULF1
6007,EFNB1,HEATR1
6008,STX17,AHNAK2
6009,SLC5A8,SLC25A23
6010,IFI27L1,USP36
6011,WWP2,DGCR2
6012,VIPR2,ATP12A
6013,PCP4,ATP12A
6014,AGPAT1,HAL
6015,C1orf87,PDE4DIP
6016,ITM2C,DGCR2
6017,TRIP4,HAL
6018,LAIR2,COL6A3
6019,DUSP14,HEPHL1
6020,ALS2CR12,AHNAK2
6021,SLC2A1,RARS2
6022,METTL21B,CHD1L
6023,B4GALT4,HSPG2
6024,C18orf21,A2ML1
6025,P2RY8,HEATR1
6026,CUL9,TP53
6027,IL17F,HSPG2
6028,METTL21B,POLE
6029,CLEC2B,DGCR2
6030,FGL1,HAL
6031,SSUH2,HAL
6032,GPR45,RARS2
6033,MGARP,ATP12A
6034,OBSCN,ATP1A3
6035,ATM,GAPDHS
6036,CHRNA1,DST
6037,GPBAR1,RARS2
6038,CCR1,HAL
6039,GPR45,ATM
6040,HSPA9,AHNAK
6041,ILVBL,MDN1
6042,CCDC183,CUL9
6043,SPSB2,FANCI
6044,MGARP,FANCI
6045,ECEL1,DGCR2
6046,OBSCN,SURF1
6047,CAPZA2,HEPHL1
6048,TGFB1,LAMC3
6049,PIGT,HAL
6050,PROKR1,RARS2
6051,CDK20,MADD
6052,VAPB,HEATR1
6053,HS2ST1,HEATR1
6054,AUP1,ATP12A
6055,ZFPL1,A2ML1
6056,FFAR1,ATP12A
6057,CAMKV,HSPG2
6058,CORO1C,A2ML1
6059,SH2D3A,A2ML1
6060,AHDC1,SERPINA12
6061,RPS19BP1,A2ML1
6062,OBSCN,SLC1A3
6063,P2RY8,RARS2
6064,PLD5,HEPHL1
6065,WDR83,MDN1
6066,CELA2B,DGCR2
6067,GAA,HSPG2
6068,FIGLA,HSPG2
6069,GPR45,HEATR1
6070,PRELP,CUL9
6071,NT5C1A,ATP12A
6072,CSNK2A2,AHNAK2
6073,NEUROG3,DST
6074,CLEC2D,FANCI
6075,TMEM106A,DGCR2
6076,TMTC4,HEPHL1
6077,METTL21B,HPS5
6078,AQP3,RARS2
6079,CUL9,MRI1
6080,C18orf21,AHNAK2
6081,F2RL1,HEATR1
6082,MBNL1,A2ML1
6083,DHDH,MADD
6084,P2RY2,HEATR1
6085,TMEM9B,HEATR1
6086,P2RY2,ITPRIPL1
6087,MFSD4,RARS2
6088,AHDC1,CPM
6089,SFTPC,DGCR2
6090,C1orf35,HAL
6091,OBSCN,TUBA1A
6092,TIMP3,DGCR2
6093,ZNF444,HSPG2
6094,NPM1,USP36
6095,BSG,RARS2
6096,CTDSP1,FANCI
6097,TUBB2A,MADD
6098,PSMB1,HAL
6099,METTL21B,CUL9
6100,C6orf62,HAL
6101,PAGR1,KMT2D
6102,ISCA2,HEPHL1
6103,ACKR2,ATP12A
6104,OBSCN,GGT7
6105,USP36,HSPA2
6106,CUL9,NOS1
6107,IQUB,HEPHL1
6108,VIPR1,ATP12A
6109,MGARP,HEATR1
6110,SDF2L1,HSPG2
6111,HLA-B,HEATR1
6112,METTL21B,MDN1
6113,LY86,MADD
6114,HEATR1,PRAME
6115,NPTN,HEATR1
6116,PROKR1,HEATR1
6117,CFC1,DGCR2
6118,PI15,HSPG2
6119,TPST2,ATP12A
6120,UPK1A,A2ML1
6121,FBXO6,HSPG2
6122,HLA-B,FANCI
6123,VSIG4,HEATR1
6124,CUL9,GLMN
6125,HSPB8,POLE
6126,HLA-DQB1,FANCI
6127,AGPAT1,ATP12A
6128,F2RL1,ATP12A
6129,ASIC4,DGCR2
6130,UPP1,A2ML1
6131,FAM174A,FANCI
6132,PINK1,ATP12A
6133,IL5RA,HSPG2
6134,BPHL,HAL
6135,GPR182,MDN1
6136,SSUH2,AHNAK2
6137,SARAF,HAL
6138,POLDIP3,A2ML1
6139,FNDC5,A2ML1
6140,HLA-G,DGCR2
6141,TMEM9,HEATR1
6142,POLE2,POLE
6143,CIB2,POLE
6144,OBSCN,MON2
6145,SCGB1D1,HAL
6146,SLC37A4,ATP12A
6147,SDF2L1,DGCR2
6148,GPC5,HSPG2
6149,GZMH,HEATR1
6150,KLRB1,FANCI
6151,UBXN6,HPS5
6152,VIPR1,RARS2
6153,AHDC1,ECM1
6154,ACKR4,ATP12A
6155,SLC39A3,HAL
6156,ATG14,MDN1
6157,AHDC1,HAL
6158,OGFOD3,DGCR2
6159,TYROBP,ATP12A
6160,S1PR1,ITPRIPL1
6161,SGCA,HEATR1
6162,PSG11,POLE
6163,LAMP3,FANCI
6164,HLA-DQB1,HEATR1
6165,NT5C1A,A2ML1
6166,ILVBL,HEATR1
6167,GPR55,RARS2
6168,SPCS3,MADD
6169,PHF11,AHNAK2
6170,PIGT,A2ML1
6171,PINK1,AHNAK2
6172,SENP3,MDN1
6173,P2RY2,ATP12A
6174,TNFSF8,RARS2
6175,PRND,ATP12A
6176,AHNAK,CDC42EP1
6177,SLAMF1,FANCI
6178,TIMP3,POLE
6179,PABPN1L,A2ML1
6180,GPR182,ATP12A
6181,NCR3,DGCR2
6182,MGARP,RARS2
6183,LYZL1,DGCR2
6184,ISL2,DST
6185,RAMP3,FANCI
6186,LPAR2,ITPRIPL1
6187,HSPD1,BCAT2
6188,SFTPA2,RARS2
6189,CA14,HEATR1
6190,ITGAD,HEPHL1
6191,FGFRL1,A2ML1
6192,LYPD4,DGCR2
6193,TPST2,HEATR1
6194,TMEM206,ATP12A
6195,ZDHHC6,A2ML1
6196,CACNG4,ITPRIPL1
6197,CSGALNACT1,HEPHL1
6198,USP36,HSPA8
6199,NRSN1,A2ML1
6200,UBXN6,POLE
6201,AGPAT1,A2ML1
6202,FAM174A,MADD
6203,VSIG4,ATP12A
6204,SLC25A6,A2ML1
6205,DKKL1,ATP12A
6206,NEIL1,CHD1L
6207,AIFM1,FANCI
6208,PDE4DIP,ZZEF1
6209,LYZL2,DGCR2
6210,OBSCN,TUBA4A
6211,UGT1A7,DGCR2
6212,COMTD1,HEATR1
6213,BRICD5,HSPG2
6214,PINK1,A2ML1
6215,FOS,HEPHL1
6216,NUBP2,FANCI
6217,RPS27,FANCI
6218,RPS19BP1,HAL
6219,P2RX6,HAL
6220,RHBDD1,A2ML1
6221,RASSF1,ITPRIPL1
6222,YIF1B,HEPHL1
6223,EMILIN1,AHNAK2
6224,LRCH1,HEPHL1
6225,IFNA4,HAL
6226,CD244,HEATR1
6227,DNASE1L1,DGCR2
6228,COQ5,HAL
6229,OBSCN,CBWD3
6230,ADAM30,DGCR2
6231,HLA-B,MDN1
6232,FANCG,HAL
6233,GYG2,AGL
6234,ST3GAL1,ATP12A
6235,VSTM1,HEATR1
6236,FNDC5,HSPG2
6237,APTX,A2ML1
6238,MLLT1,HAL
6239,YARS2,RARS2
6240,KLRD1,DGCR2
6241,PRKACG,PDE4DIP
6242,VAPB,ITPRIPL1
6243,FGF4,HSPG2
6244,PCP4,A2ML1
6245,ZFPL1,ATP12A
6246,MTMR9,MADD
6247,POLG2,HEPHL1
6248,C18orf21,HAL
6249,THAP4,HAL
6250,AHDC1,NAGK
6251,FFAR1,RARS2
6252,NPAS1,POLE
6253,SSUH2,HEPHL1
6254,PRKX,HAL
6255,D2HGDH,MADD
6256,TULP3,HSPG2
6257,NRSN1,AHNAK2
6258,BRICD5,DGCR2
6259,PLOD3,AHNAK
6260,C1orf35,A2ML1
6261,SPPL2B,ATP12A
6262,NPSR1,HEPHL1
6263,PTAFR,ATP12A
6264,LATS1,MYOM2
6265,BCAT2,NDUFB9
6266,MGARP,MADD
6267,TNFAIP3,A2ML1
6268,VIPR1,ITPRIPL1
6269,SIRPD,HSPG2
6270,B4GALT2,POLE
6271,CERS3,A2ML1
6272,MRM1,A2ML1
6273,GML,RARS2
6274,NUDT3,A2ML1
6275,FOXRED2,MADD
6276,RNF115,A2ML1
6277,SIRPD,DGCR2
6278,ANXA9,HEPHL1
6279,PLBD1,POLE
6280,P2RY8,ATP12A
6281,ZFAND5,MYH11
6282,KLRD1,FANCI
6283,P2RX2,HEATR1
6284,VEGFB,DGCR2
6285,AHDC1,WDR45B
6286,HPS5,BAG2
6287,SGIP1,HEPHL1
6288,HLA-DRB3,DGCR2
6289,TNFAIP3,HAL
6290,GDF9,HSPG2
6291,MOGAT3,A2ML1
6292,FAM96A,POLE
6293,F2RL1,FANCI
6294,CCR1,A2ML1
6295,NFAM1,A2ML1
6296,OPALIN,FANCI
6297,FGFBP1,USP36
6298,RPS27,HEATR1
6299,SARAF,A2ML1
6300,PIGH,PIGQ
6301,CELA3A,RARS2
6302,PINK1,HEPHL1
6303,NAAA,RARS2
6304,ZC3HC1,AHNAK2
6305,CLEC4E,FANCI
6306,SPN,HEATR1
6307,FBXO2,LAMC3
6308,TUBB,MDN1
6309,PHF11,HAL
6310,P2RX2,DGCR2
6311,VSIG4,FANCI
6312,MYCBPAP,HAL
6313,SYP,HEPHL1
6314,CLEC2D,HEATR1
6315,PPARD,POLE
6316,C9orf163,POLE
6317,LY86,LAMC3
6318,HLA-C,HEATR1
6319,ERCC3,A2ML1
6320,MBNL1,AHNAK2
6321,NUBP2,MADD
6322,CCDC101,LAMC3
6323,UBE2J2,HAL
6324,RFXANK,POLE
6325,PRG2,HSPG2
6326,PRG2,LAMC3
6327,DNAJB9,DGCR2
6328,SRMS,HEPHL1
6329,PHF11,A2ML1
6330,TUBA4A,MADD
6331,ZDHHC23,AHNAK2
6332,FGF1,HSPG2
6333,HLA-C,FANCI
6334,GALNT9,HAL
6335,FSTL1,HEPHL1
6336,SLC25A6,ATP12A
6337,UPK2,DGCR2
6338,FBXO44,A2ML1
6339,GZMH,FANCI
6340,ALDH3B1,MADD
6341,RNF115,ATP12A
6342,NDST2,A2ML1
6343,IDS,HSPG2
6344,ATP2A3,PTK7
6345,APLNR,ATP12A
6346,ZNF550,A2ML1
6347,FOXN3,HEPHL1
6348,MAGEA9,RARS2
6349,LRRN4CL,ATP12A
6350,KDELR2,HEPHL1
6351,P2RX6,A2ML1
6352,SYP,RARS2
6353,GPR45,MDN1
6354,SLC1A1,RARS2
6355,DTNBP1,HEPHL1
6356,BTNL2,DGCR2
6357,THAP10,A2ML1
6358,EDNRB,RARS2
6359,TMEM9B,FANCI
6360,ALDH3A1,HAL
6361,CLEC11A,AHDC1
6362,E2F6,HAL
6363,FAM174A,HEATR1
6364,MOGAT3,HAL
6365,SARAF,HEPHL1
6366,SCN3B,A2ML1
6367,DHRS12,HEPHL1
6368,CST11,DGCR2
6369,S1PR4,ATP12A
6370,TMEM184A,RARS2
6371,OBSCN,HEATR6
6372,HLA-DRB1,DGCR2
6373,BAG2,POLE
6374,MAP2K2,MADD
6375,VIPR2,HEATR1
6376,SLC25A6,HAL
6377,RNF115,HAL
6378,UPK2,FANCI
6379,RTCA,A2ML1
6380,MFSD4,HEATR1
6381,CD3E,ITPRIPL1
6382,GML,DGCR2
6383,TNFRSF9,HEATR1
6384,GPR84,ATP12A
6385,FGFRL1,HAL
6386,VWA3B,HAL
6387,CD70,HEATR1
6388,GPR182,HEATR1
6389,TSPAN33,MYOM2
6390,LOXL3,HSPG2
6391,HLA-DRB1,ATP12A
6392,AGPAT1,HEPHL1
6393,HEATR1,BSG
6394,GPN1,A2ML1
6395,LIPG,DGCR2
6396,TMEM150A,RARS2
6397,YAF2,A2ML1
6398,PSCA,DGCR2
6399,APTX,HAL
6400,AGPAT1,AHNAK2
6401,SARAF,ATP12A
6402,EDN3,HSPG2
6403,LY86,PTK7
6404,GPR182,FANCI
6405,BAK1,A2ML1
6406,GZMH,ATP12A
6407,CLEC4A,PTK7
6408,SRSF10,HEPHL1
6409,CD40,HEATR1
6410,MFI2,MADD
6411,CD63,ITPRIPL1
6412,MBNL1,HEPHL1
6413,HLA-DRB5,DGCR2
6414,UBXN6,MDN1
6415,TXNL4B,AHNAK2
6416,FSTL1,A2ML1
6417,SSUH2,A2ML1
6418,C12orf74,POLE
6419,S1PR4,ITPRIPL1
6420,SMDT1,ATP12A
6421,SDF2L1,LAMC3
6422,AGPAT2,ATP12A
6423,CCR1,HEPHL1
6424,CCR1,ATP12A
6425,UPK1A,ATP12A
6426,NAAA,DGCR2
6427,FLRT1,RARS2
6428,CDK20,HPS5
6429,AHDC1,IL37
6430,PILRB,ATP12A
6431,BTNL2,PTK7
6432,UPK2,HEATR1
6433,CUL9,ECHS1
6434,FAM153B,A2ML1
6435,TCP10,NUMA1
6436,TSPAN8,HAL
6437,P2RY8,FANCI
6438,ITLN2,HAL
6439,MBNL1,HAL
6440,PEMT,HEPHL1
6441,POLE,CHTF18
6442,DTX3,FLNA
6443,DTX3,AHNAK
6444,TBC1D32,FANCI
6445,BTF3,AHNAK
6446,BTF3,CHD1L
6447,BTF3,FLNA
6448,BTF3,NUMA1
6449,BTF3,PLEC
6450,SLFN11,FLNA
6451,ATM,TP53BP1
6452,ATM,H2AFX
6453,ATM,H2AFX
6454,ATM,HIST1H3A
6455,ZRANB1,CUL9
6456,ZRANB1,DST
6457,ZRANB1,FANCI
6458,EP300,FLNA
6459,EP300,NUMA1
6460,EEF1D,PLEC
6461,SEPT9,FANCI
6462,FBXW7,FLNA
6463,FBXW7,NUMA1
6464,FBXW7,PLEC
6465,FBXW7,AHNAK
6466,FBXW7,EEFSEC
6467,FBXW7,HSPG2
6468,FANCL,FANCI
6469,CUL9,SNRNP200
6470,CUL9,DHX9
6471,CUL9,ANAPC7
6472,CUL9,CUL9
6473,CUL9,ANAPC1
6474,CUL9,PRPF8
6475,CUL9,HIST1H4A
6476,CUL9,ANAPC5
6477,CUL9,EIF4A3
6478,CUL9,CDC27
6479,CUL9,NUP153
6480,CUL9,CDC16
6481,CUL9,DYNC1H1
6482,CUL9,EFTUD2
6483,CUL9,CDC23
6484,CUL9,ANAPC4
6485,CUL9,COPA
6486,CUL9,ANAPC2
6487,CUL9,ACIN1
6488,CUL9,HMGCS1
6489,CUL9,CUL7
6490,CUL9,DDX39A
6491,CUL9,PABPC4
6492,CUL9,DDX3X
6493,FANCI,FANCD2
6494,EIF4ENIF1,DST
6495,USP36,Ewsr1
6496,USP36,Kif18b
6497,DST,Mrps31
6498,THBS1,FBN2
6499,COL18A1,LAMA1
6500,TGM2,LAMA1
6501,USP36,DOCK4
6502,DOCK4,USP36
6503,DOCK4,USP36
6504,NRP1,PTK7
6505,TMPRSS2,PTK7
6506,ANPEP,PTK7
6507,DPP4,PTK7
6508,DPP4,FANCI
6509,TMPRSS11B,PTK7
6510,TMPRSS11B,FANCI
6511,TMPRSS4,PTK7
6512,CLEC4E,PTK7
6513,M,PTK7
6514,M,MDN1
6515,M,FANCI
6516,nsp2,PTK7
6517,ORF7a,FANCI
6518,NRP1,AHNAK2
6519,TMPRSS2,PTK7
6520,ANPEP,PTK7
6521,ANPEP,AHNAK2
6522,DPP4,PTK7
6523,BSG,AHNAK2
6524,IFITM3,AHNAK2
6525,TMPRSS11B,PTK7
6526,ACE2,AHNAK2
6527,TMPRSS4,PTK7
6528,CLEC4E,PTK7
6529,nsp1,PLEC
6530,nsp1,HEATR1
6531,nsp15,NUMA1
6532,nsp2,MYH11
6533,nsp4,MDN1
6534,nsp7,MYH11
6535,nsp9,MDN1
6536,ORF6,AHNAK2
6537,FGD5,DST
6538,FGD5,AHNAK
6539,FGD5,FLNA
6540,FGD5,PLEC
6541,FGD5,MYH11
6542,CCNB1,NUMA1
6543,CCNB1,NUMA1
6544,EZH2,FLNA
6545,ATM,TPT1
6546,ATM,H2AFX
6547,TPT1,ATM
6548,PCNA,ATM
6549,ATM,PCNA
6550,PCNA,ATM
6551,PLK3,CHEK2
6552,KPNA2,NUMA1
6553,ATM,RPA1
6554,ATM,RPA1
6555,ATM,RPA1
6556,RAB40B,DST
6557,ATM,SMARCA4
6558,YAP1,PLEC
6559,ATM,TP53
6560,ATM,NKX3-1
6561,ATM,NKX3-1
6562,NKX3-1,ATM
6563,FBXO32,AGL
6564,FBXO32,PLEC
6565,ATM,PPP2R1A
6566,ATM,PPP2CA
6567,ATM,PPP2R1A
6568,ATM,PPP2R1A
6569,ARAF,HEATR1
6570,ARAF,FANCI
6571,CCNF,HEATR1
6572,CCNF,MDN1
6573,CCNF,NUMA1
6574,RBX1,CUL9
6575,TMEM106B,LAMC3
6576,NBR1,DST
6577,NBR1,FLNA
6578,TAX1BP1,NUMA1
6579,TOLLIP,AHNAK
6580,ATM,MAPK8
6581,ATM,MAPK1
6582,ATM,MAPK14
6583,ATM,RPS6KA1
6584,ATM,RPS6KA3
6585,SLFN11,MYH11
6586,ATM,NHEJ1
6587,ATM,CREB1
6588,EP400,ATM
6589,EP400,ATM
6590,ATM,EP400
6591,ATM,EP400
6592,ATM,NPM1
6593,ATM,TP53
6594,MCPH1,RAD51
6595,MCPH1,DMC1
6596,ATM,TRIM37
6597,TRIM37,ATM
6598,PDE4B,FLNA
6599,UBE2I,USP36
6600,USP36,UBE2I
6601,USP36,SUMO2
6602,USP36,parp1
6603,USP36,NHP2
6604,USP36,NOP58
6605,USP36,NOP58
6606,USP36,NOP56
6607,USP36,FBL
6608,USP36,NHP2L1
6609,USP36,NHP2
6610,USP36,DKC1
6611,USP36,GAR1
6612,USP36,NOP10
6613,SIRT6,NUMA1
6614,DVL2,PDE4DIP
6615,DVL2,CACNA1S
6616,DVL2,FANCI
6617,DVL2,HMCN1
6618,DVL2,PLEC
6619,DGCR8,USP36
6620,CUL4B,FLNA
6621,ASH2L,KMT2D
6622,RBBP5,KMT2D
6623,Paxip1,KMT2D
6624,PAGR1,KMT2D
6625,PER2,AHNAK
6626,PER2,PLEC
6627,PER2,FLNA
6628,T,KMT2D
6629,ELF4,KMT2D
6630,ELF5,KMT2D
6631,ERG,KMT2D
6632,ETS1,KMT2D
6633,ETV4,KMT2D
6634,ETV5,KMT2D
6635,FEV,KMT2D
6636,FOS,KMT2D
6637,FOXI1,KMT2D
6638,FOXL1,KMT2D
6639,GATA1,KMT2D
6640,GATA2,KMT2D
6641,GATA3,KMT2D
6642,GCM1,KMT2D
6643,NHLH1,KMT2D
6644,EN1,KMT2D
6645,HNF1A,KMT2D
6646,HNF1B,KMT2D
6647,HNF4A,KMT2D
6648,IRF4,KMT2D
6649,IRF8,KMT2D
6650,KLF15,KMT2D
6651,KLF16,KMT2D
6652,KLF3,KMT2D
6653,KLF4,KMT2D
6654,KLF5,KMT2D
6655,KLF8,KMT2D
6656,LHX1,KMT2D
6657,LHX2,KMT2D
6658,LHX3,KMT2D
6659,LHX4,KMT2D
6660,LHX8,KMT2D
6661,MYB,KMT2D
6662,MYOD1,KMT2D
6663,NFIA,KMT2D
6664,NFIB,KMT2D
6665,NFIC,KMT2D
6666,NFIX,KMT2D
6667,PAX2,KMT2D
6668,PAX6,KMT2D
6669,PAX7,KMT2D
6670,PAX8,KMT2D
6671,PAX9,KMT2D
6672,PPARG,KMT2D
6673,SOX10,KMT2D
6674,SOX15,KMT2D
6675,SOX17,KMT2D
6676,SOX2,KMT2D
6677,SOX5,KMT2D
6678,SOX9,KMT2D
6679,SP7,KMT2D
6680,STAT4,KMT2D
6681,TBR1,KMT2D
6682,TEAD1,KMT2D
6683,TLX1,KMT2D
6684,TLX2,KMT2D
6685,TLX3,KMT2D
6686,YY1,NUMA1
6687,ELK3,HAL
6688,ETV3,HAL
6689,GLI3,HSPG2
6690,SPOP,ATM
6691,ATM,SPOP
6692,ATM,SPOP
6693,RB1CC1,MDN1
6694,KLF8,FBN2
6695,LHX2,HAL
6696,LHX3,HAL
6697,LHX4,HAL
6698,VSX1,DST
6699,TP53,CUL9
6700,PAX8,HAL
6701,PRDM1,FBN2
6702,SP1,FBN2
6703,SP7,FBN2
6704,SP7,HAL
6705,TLX2,HAL
6706,TLX3,HAL
6707,ATM,TP53
6708,SIK2,MYH11
6709,SIK2,FLNA
6710,PIGR,NUMA1
6711,PIGR,FLNA
6712,BRD2,NUMA1
6713,BRD3,HEATR1
6714,BRD3,NUMA1
6715,BRD4,HEATR1
6716,BRD4,NUMA1
6717,BRDT,NUMA1
6718,PDE2A,ATP12A
6719,AR,AHDC1
6720,AR,KMT2D
6721,vpr,ADD1
6722,vpr,AHNAK
6723,BRD4,MDN1
6724,E,PDZD2
6725,E,PDZD2
6726,E,RIMS1
6727,AXL,AHNAK
6728,AXL,FLNA
6729,HERC5,HSPG2
6730,CDC42,HEATR1
6731,RAC1,ADD1
6732,RAC1,DST
6733,RHOG,AHNAK2
6734,RHOG,ADD1
6735,RHOA,HEATR1
6736,RHOJ,ADD1
6737,RHOJ,PTK7
6738,RHOQ,ADD1
6739,RHOQ,DST
6740,RAC2,ADD1
6741,RAC3,ADD1
6742,RHOD,ADD1
6743,RHOF,ADD1
6744,RHOU,ADD1
6745,RHOU,PTK7
6746,RHOV,DST
6747,RHOBTB1,HEATR1
6748,RHOH,DST
6749,RHOH,ADD1
6750,RND1,DST
6751,RND1,USP36
6752,RND2,DST
6753,RND2,USP36
6754,RND3,DST
6755,RND3,ADD1
6756,RND3,HEATR1
6757,CDC42,MDN1
6758,RHOA,MDN1
6759,RHOJ,RARS2
6760,RHOJ,MDN1
6761,RAC2,DST
6762,RHOG,RARS2
6763,RHOA,RARS2
6764,RHOB,MDN1
6765,RHOD,MDN1
6766,RHOF,FANCI
6767,RHOF,MDN1
6768,RHOF,RARS2
6769,RHOU,DST
6770,RHOV,MYH11
6771,RHOV,MDN1
6772,RHOBTB1,MADD
6773,RHOBTB2,RARS2
6774,RHOBTB2,MDN1
6775,RHOH,RARS2
6776,RHOH,MDN1
6777,RND2,MDN1
6778,RAC1,MDN1
6779,ORF3,FLNA
6780,ORF3,AGL
6781,ORF3,FANCI
6782,PML,AHDC1
6783,PML,FLNA
6784,PML,AHNAK2
6785,PML,AHNAK
6786,ATM,USP37
6787,FBXO43,AHNAK
6788,FBXO43,PLEC
6789,CCAT1,MYH11
6790,YTHDC1,AHNAK
6791,YTHDC1,SLC25A23
6792,EGFR,EEFSEC
6793,EGFR,MDN1
6794,EGFR,POLE
6795,EGFR,RARS2
6796,EGFR,PDE4DIP
6797,EGFR,HEATR1
6798,KRAS,EEFSEC
6799,KRAS,MDN1
6800,KRAS,POLE
6801,KRAS,RARS2
6802,KRAS,HEATR1
6803,RIT1,EEFSEC
6804,RIT1,MDN1
6805,RIT1,POLE
6806,RIT1,RARS2
6807,SOX2,A2ML1
6808,SOX2,AHDC1
6809,ACTB,ADD1
6810,ACTG1,ADD1
6811,ATG13,NUMA1
6812,CALD1,FLNA
6813,CALM3,FLNA
6814,CANX,ITPRIPL1
6815,CANX,PTK7
6816,CANX,DGCR2
6817,CAPZB,FLNA
6818,CBX1,AHDC1
6819,CLIP1,PDE4DIP
6820,CLNS1A,NUMA1
6821,CSNK2B,LYST
6822,CSNK2B,MADD
6823,CTTN,FOCAD
6824,CTTN,FLNA
6825,CTTN,PLEC
6826,DNAJC2,DGCR2
6827,DYNLL1,PDE4DIP
6828,DYNLL2,PDE4DIP
6829,DYNLL2,A2ML1
6830,EMC9,NUMA1
6831,FKBP5,POLE
6832,FKBP5,FANCI
6833,H1F0,NUMA1
6834,H2AFZ,NUMA1
6835,HIST2H2BE,NUMA1
6836,HIST2H2BE,CHD1L
6837,HMGA1,NUMA1
6838,HMGN5,NUMA1
6839,INPPL1,AHNAK
6840,KPNB1,NUMA1
6841,MAP4K4,NUMA1
6842,MAPRE1,DST
6843,MAPRE1,NUMA1
6844,MAPRE1,PDE4DIP
6845,MYO1E,NUMA1
6846,NCK1,NUMA1
6847,NECAP1,NUMA1
6848,NOL11,HEATR1
6849,NUCKS1,NUMA1
6850,NUMA1,BANF1
6851,NUMA1,PSIP1
6852,NUMA1,H2AFY
6853,NUMA1,SMARCA5
6854,NUMA1,NBN
6855,NUMA1,WHSC1
6856,NUMA1,ACTL6A
6857,NUMA1,BRD1
6858,NUMA1,NUP62
6859,NUMA1,NUP85
6860,NUMA1,SUZ12
6861,NUMA1,NUPL2
6862,NUMA1,OGT
6863,NUMA1,EPB41L2
6864,NUMA1,SUV39H1
6865,NUMA1,RFC5
6866,NUMA1,MCM7
6867,NUMA1,LIG3
6868,NUMA1,RANBP2
6869,NUMA1,NUP153
6870,NUMA1,EIF2B2
6871,NUMA1,MCM2
6872,NUMA1,KPNA2
6873,NUMA1,SMARCA4
6874,NUMA1,RANGAP1
6875,NUMA1,MKI67
6876,NUMA1,CBX5
6877,NUMA1,TOP2A
6878,NUMA1,EPB41
6879,NUMA1,H2AFX
6880,NUMA1,H1F0
6881,NUMA1,POLB
6882,NUMA1,H2AFZ
6883,NUMA1,PARP1
6884,NUMA1,MCM3
6885,NUMA1,NAGA
6886,NUMA1,ZNF22
6887,NUMA1,HIST1H1D
6888,NUMA1,XRCC1
6889,NUMA1,ZMYM3
6890,NUMA1,SHANK3
6891,NUMA1,MCM4
6892,NUMA1,KAT6A
6893,NUMA1,NUP214
6894,NUMA1,POLR2B
6895,NUMA1,RCC1
6896,NUMA1,WIZ
6897,NUMA1,SUMO1
6898,NUMA1,BARD1
6899,NUMA1,SMARCA1
6900,NUMA1,HELLS
6901,NUMA1,R3HCC1
6902,NUMA1,SCOC
6903,NUMA1,SRCAP
6904,NUMA1,PHF14
6905,NUMA1,HIST1H2AD
6906,NUMA1,POLR3G
6907,NUMA1,CDC27
6908,NUMA1,ZNF512
6909,NUMA1,MRE11A
6910,NUMA1,EML3
6911,NUMA1,NUP160
6912,NUMA1,PARP2
6913,NUMA1,RGPD3
6914,NUMA1,UBE2I
6915,NUMA1,NUP93
6916,NUMA1,NTHL1
6917,NUMA1,KAT7
6918,NUMA1,NUP155
6919,NUMA1,CHRAC1
6920,NUMA1,MTA1
6921,NUMA1,RAD50
6922,NUMA1,MEN1
6923,NUMA1,EED
6924,NUMA1,NEDD8-MDP1
6925,NUMA1,NUP98
6926,NUMA1,HIST1H2AJ
6927,NUMA1,RSF1
6928,NUMA1,NUP88
6929,NUMA1,PNN
6930,NUMA1,ADNP
6931,NUMA1,SUV39H2
6932,NUMA1,H1FX
6933,NUMA1,AHCTF1
6934,NUMA1,PHIP
6935,NUMA1,NUP205
6936,NUMA1,NUP133
6937,NUMA1,NUP210
6938,NUMA1,CHAMP1
6939,NUMA1,PWWP2A
6940,NUMA1,CNDP2
6941,NUMA1,LCOR
6942,NUMA1,SMARCE1
6943,NUMA1,HIST1H2AC
6944,NUMA1,CDYL
6945,NUMA1,EPB41L3
6946,NUMA1,RCOR1
6947,NUMA1,ANAPC7
6948,NUMA1,ATAD2B
6949,NUMA1,HIST1H2BD
6950,NUMA1,PHF10
6951,NUMA1,MTF2
6952,NUMA1,APOBEC3C
6953,NUMA1,UBQLN4
6954,NUMA1,BAZ1A
6955,NUMA1,FBXO28
6956,NUMA1,CBX8
6957,NUMA1,MEAF6
6958,NUMA1,EHMT1
6959,NUMA1,BRD7
6960,NUMA1,WDR76
6961,NUMA1,BAZ1B
6962,NUMA1,H2AFY2
6963,NUMA1,MPP6
6964,NUMA1,CBX3
6965,NUMA1,RLF
6966,NUMA1,CUL4A
6967,NUMA1,RBBP4
6968,NUMA1,PRDM2
6969,NUMA1,SMARCB1
6970,NUMA1,RBBP5
6971,NUMA1,SETDB1
6972,NUMA1,CAMK1
6973,NUMA1,MCM6
6974,NUMA1,KPNB1
6975,NUMA1,CHD4
6976,NUMA1,KIF22
6977,NUMA1,CBX2
6978,NUMA1,MDC1
6979,NUMA1,TRIP12
