,INTERACTOR_A,INTERACTOR_B
5762,GRIN2B,GRIN1
5763,GRIN2B,APP
5764,CA9,CTSD
5765,CA9,SLC35A2
5766,EPM2A,AIP
5767,EPM2A,ANKMY2
5768,DUSP10,CASK
5769,MTMR2,CASK
5770,PTPDC1,CASK
5771,EPM2A,CCT5
5772,EPM2A,FKBP5
5773,EPM2A,HSPA4
5774,EPM2A,HSPA4L
5775,EPM2A,CLUH
5776,EPM2A,MCMBP
5777,EPM2A,PPP5C
5778,EPM2A,PPP6R1
5779,EPM2A,PPP6R2
5780,EPM2A,PSMB1
5781,EPM2A,PSMD4
5782,EPM2A,PSME3
5783,EPM2A,PTGES3
5784,EPM2A,STIP1
5785,EPM2A,TOMM34
5786,EPM2A,TOMM70A
5787,EPM2A,VBP1
5788,EPM2A,VCP
5789,ITFG1,SLC25A22
5790,RGS9,GRIN1
5791,GRIN1,ACTN2
5792,GRIN1,ACTN4
5793,FUS,HNRNPU
5794,TAF15,HNRNPU
5795,MATR3,HNRNPU
5796,ITFG1,QARS
5797,ITFG1,HNRNPU
5798,ITFG1,KCTD7
5799,GSK3B,QARS
5800,GSK3B,HNRNPU
5801,CYLD,SLC2A1
5802,CYLD,DYNC1H1
5803,SMN1,EEF1A2
5804,ARAF,HNRNPU
5805,PLCB1,ADRBK1
5806,HMGB1,HNRNPU
5807,ABCC6,SLC25A22
5808,RHBDD1,WWOX
5809,RHBDF2,WWOX
5810,CLUAP1,PNKP
5811,CLUAP1,SLC25A22
5812,PURA,tat
5813,PURA,tat
5814,ORF10,PPT1
5815,ORF9c,PIGO
5816,MARCKS,HNRNPU
5817,BIRC3,HNRNPU
5818,BIRC3,QARS
5819,BIRC3,SPTAN1
5820,BIRC3,SLC25A22
5821,BIRC3,DYNC1H1
5822,BIRC3,CSTB
5823,BIRC3,CTSD
5824,STAU1,SPTAN1
5825,STAU1,SLC2A1
5826,LMBR1L,SLC25A22
5827,LMBR1L,QARS
5828,LMBR1L,ATP1A3
5829,LMBR1L,DYNC1H1
5830,LMBR1L,CERS1
5831,PGRMC1,PNKP
5832,PGRMC1,HDAC4
5833,EFNB3,RELN
5834,EFNB2,RELN
5835,LRRK2,DNM1
5836,NFX1,QARS
5837,WWP2,HNRNPU
5838,WWP2,EEF1A2
5839,WWP2,QARS
5840,BRD7,HNRNPU
5841,BRD7,EEF1A2
5842,BRD7,PURA
5843,BRD7,ATP1A2
5844,FAM105A,GOSR2
5845,FAM105A,CERS1
5846,FAM105A,PIGT
5847,TP53,HNRNPU
5848,MATR3,HNRNPU
5849,Hsp22,SLC25A22
5850,CNTNAP2,CPE
5851,CNTNAP2,CPE
5852,CPE,CNTNAP2
5853,CTBP2,PNPO
5854,KCND3,SCN1B
5855,ERCC6,HNRNPU
5856,ERCC6,HNRNPU
5857,HNRNPU,ERCC6
5858,SOX2,HNRNPU
5859,HNRNPU,SOX2
5860,CASK,SH2D4A
5861,SOX2,HNRNPU
5862,TRIM28,HNRNPU
5863,TRIM28,DYNC1H1
5864,TRIM28,SLC25A22
5865,TRIM28,ATP1A2
5866,TRIM28,STXBP1
5867,SQSTM1,PNKP
5868,HTT,WDR45
5869,SLC2A1,SLC2A1
5870,TEX101,SCARB2
5871,TEX101,TPP1
5872,EP300,QARS
5873,CTBP1,ZEB2
5874,LRRK2,CSTB
5875,CMTR1,HNRNPU
5876,LASP1,WWOX
5877,MEOX1,KCTD7
5878,FAM214B,WWOX
5879,RHBDD2,DYNC1H1
5880,PAX6,KCTD7
5881,CDKL5,MLH1
5882,CYB561,GOSR2
5883,ZBTB32,WWOX
5884,ELOVL5,GOSR2
5885,ZRANB1,QARS
5886,CUL3,KCTD7
5887,USP2,DEPDC5
5888,HOXC8,WWOX
5889,PNKP,CAMK2B
5890,PNKP,COL17A1
5891,PNKP,TBC1D1
5892,PNKP,MGST2
5893,PNKP,CARD10
5894,PNKP,PICK1
5895,PNKP,SYNGR1
5896,PNKP,SYP
5897,PNKP,SP4
5898,PNKP,MEOX2
5899,PNKP,TRIM37
5900,PNKP,KLHL12
5901,PNKP,ZNF639
5902,PNKP,SYNGR3
5903,PNKP,THAP1
5904,PNKP,TARBP2
5905,PNKP,PSTPIP1
5906,PNKP,GAS8
5907,PNKP,CISD2
5908,PNKP,TNIP1
5909,PNKP,RNF219
5910,PNKP,XRCC4
5911,PNKP,CACFD1
5912,PNKP,DVL3
5913,PNKP,CNTROB
5914,PNKP,MSANTD4
5915,PNKP,MCC
5916,PNKP,FADS6
5917,PNKP,CCDC14
5918,PNKP,RPRM
5919,PNKP,CCDC43
5920,PNKP,IKZF1
5921,PNKP,KANK2
5922,PNKP,ZBTB14
5923,PNKP,TMEM239
5924,PNKP,SFT2D1
5925,PNKP,PNMA5
5926,PNKP,SNX2
5927,LMO3,WWOX
5928,LZTS1,QARS
5929,PRDM6,QARS
5930,SPAG4,GOSR2
5931,GPBP1,QARS
5932,DMRT3,WWOX
5933,MEF2BNB-MEF2B,HDAC4
5934,TBC1D22B,ARHGEF9
5935,ZMYND12,HDAC4
5936,ZMYND12,QARS
5937,HDAC4,MEF2A
5938,HDAC4,GRIPAP1
5939,HDAC4,MID2
5940,HDAC4,MEF2C
5941,HDAC4,KRT31
5942,HDAC4,HOOK2
5943,HDAC4,TFIP11
5944,HDAC4,PICK1
5945,HDAC4,TRIB3
5946,HDAC4,AES
5947,HDAC4,YWHAE
5948,HDAC4,CDR2L
5949,HDAC4,CEP70
5950,HDAC4,SSX2IP
5951,HDAC4,BLZF1
5952,HDAC4,CCDC136
5953,HDAC4,KRT34
5954,HDAC4,KRT33B
5955,HDAC4,MTUS2
5956,HDAC4,TSGA10
5957,HDAC4,CALCOCO2
5958,HDAC4,FCHSD2
5959,HDAC4,CDR2
5960,HDAC4,ASB15
5961,HDAC4,HSF2BP
5962,HDAC4,CADPS
5963,HDAC4,CCNDBP1
5964,HDAC4,GOLGA2
5965,HDAC4,NFKBID
5966,HDAC4,DYDC1
5967,HDAC4,KRT27
5968,HDAC4,HAP1
5969,HDAC4,LDOC1
5970,HDAC4,BEGAIN
5971,HDAC4,CCDC125
5972,HDAC4,EFHC2
5973,HDAC4,BICD2
5974,HDAC4,FSD2
5975,HDAC4,INCA1
5976,HDAC4,KRT35
5977,HDAC4,GOLGA6L9
5978,HDAC4,TRIM27
5979,HDAC4,KRT40
5980,HDAC4,CDPF1
5981,HDAC4,VPS52
5982,PTPN21,QARS
5983,NCK2,SYNGAP1
5984,TRIP13,QARS
5985,CYBRD1,GOSR2
5986,LNX1,QARS
5987,LNX1,KCTD7
5988,NTN4,CASK
5989,KLHL20,SLC13A5
5990,TRAF4,QARS
5991,NEBL,QARS
5992,DNM2,QARS
5993,MID2,QARS
5994,MID2,SYNGAP1
5995,TXLNA,STX1B
5996,AQP6,STX1B
5997,AQP6,GOSR2
5998,AQP6,PRRT2
5999,CEACAM6,WWOX
6000,KIF9,PRICKLE1
6001,YPEL3,WWOX
6002,EFHC1,SYNGAP1
6003,STX1B,SNAP29
6004,STX1B,UBE2I
6005,STX1B,STX4
6006,STX1B,KCNN4
6007,STX1B,BET1
6008,STX1B,ACBD5
6009,STX1B,STX2
6010,STX1B,GJA8
6011,STX1B,FAM209A
6012,STX1B,NAPB
6013,STX1B,ERGIC3
6014,STX1B,VAMP1
6015,STX1B,SNAP47
6016,STX1B,FBXO28
6017,STX1B,EBP
6018,STX1B,FAM161B
6019,STX1B,FAM81A
6020,STX1B,VAMP5
6021,STX1B,MMGT1
6022,STX1B,FGA
6023,STX1B,GPR152
6024,STX1B,ABHD16A
6025,STX1B,TMEM167B
6026,STX1B,VAMP2
6027,MAPK1,STXBP1
6028,DGCR14,QARS
6029,PATZ1,WWOX
6030,DEPDC5,SYT17
6031,DEPDC5,MTMR9
6032,DEPDC5,MEOX2
6033,DEPDC5,MAD2L2
6034,DEPDC5,CCT3
6035,DEPDC5,MAD2L1
6036,DEPDC5,DPPA3
6037,PICK1,QARS
6038,TTLL12,EEF1A2
6039,GSTZ1,QARS
6040,SLC10A1,GOSR2
6041,BIRC7,QARS
6042,EEF1A2,ABTB1
6043,ALG13,BAG4
6044,ALG13,ROR2
6045,XIAP,QARS
6046,SLC35A2,COL8A1
6047,SYTL4,STXBP1
6048,STX4,GOSR2
6049,TRIM35,QARS
6050,LAPTM4B,SCARB2
6051,SH2D4A,CASK
6052,SH2D4A,WWOX
6053,LIN7B,CASK
6054,SGTA,KCNA1
6055,MED25,WWOX
6056,CD79A,SLC13A5
6057,TMEM205,GOSR2
6058,PBX4,WWOX
6059,BET1,GOSR2
6060,HOXA1,QARS
6061,HOXA1,WWOX
6062,HIBADH,GOSR2
6063,HIBADH,SCARB2
6064,ABHD11,WWOX
6065,STX1A,GOSR2
6066,MEOX2,CHD2
6067,MEOX2,KCTD7
6068,LZTS2,QARS
6069,GOSR2,RNF19B
6070,GOSR2,ELOVL4
6071,GOSR2,FAM209A
6072,GOSR2,GPR42
6073,GOSR2,TMEM35
6074,GOSR2,IER3IP1
6075,GOSR2,TMEM106C
6076,GOSR2,FAM134C
6077,GOSR2,TM4SF19
6078,GOSR2,SLC10A6
6079,GOSR2,EBP
6080,GOSR2,FATE1
6081,GOSR2,HIATL1
6082,GOSR2,TMEM56
6083,GOSR2,CREB3L1
6084,GOSR2,CCDC155
6085,GOSR2,STX5
6086,GOSR2,GPX8
6087,GOSR2,MARCH8
6088,GOSR2,TMCO5A
6089,GOSR2,RIC3
6090,GOSR2,BLCAP
6091,GOSR2,MFF
6092,GOSR2,ARL13B
6093,GOSR2,MMGT1
6094,GOSR2,HSD17B13
6095,GOSR2,JAGN1
6096,GOSR2,FAM174A
6097,GOSR2,GPR152
6098,GOSR2,MFSD5
6099,GOSR2,TMEM106A
6100,GOSR2,PELI1
6101,GOSR2,LIME1
6102,GOSR2,LEUTX
6103,PNPO,AGTRAP
6104,PNPO,LIME1
6105,MLX,CASK
6106,SMR3A,WWOX
6107,TRIM2,KCTD7
6108,TRIM3,KCTD7
6109,FOLR1,SLC35F6
6110,LIN7A,CASK
6111,KCNA1,GPR42
6112,KCNA1,APOL2
6113,KCNA1,IER3IP1
6114,KCNA1,TMEM14B
6115,KCNA1,KCNA10
6116,KCNA1,TMEM86A
6117,KCNA1,FCER1G
6118,KCNA1,JAGN1
6119,KCNA1,MAL
6120,KCNA1,DOLK
6121,KCNA1,GPR152
6122,KCNA1,KCNA3
6123,GPRC5D,PRRT2
6124,CPSF6,WWOX
6125,NEDD9,WWOX
6126,TRIM38,STXBP1
6127,MDFI,SLC13A5
6128,MDFI,GABRD
6129,MDFI,KCTD7
6130,BYSL,PRICKLE1
6131,IK,QARS
6132,ARRDC3,WWOX
6133,TFG,WWOX
6134,INO80B,KCTD7
6135,OTX1,WWOX
6136,GORASP2,CNTNAP2
6137,GORASP2,KCTD7
6138,MESDC2,QARS
6139,IFIT2,WWOX
6140,ACAT2,WWOX
6141,SORBS3,QARS
6142,GJA8,SLC13A5
6143,ANXA11,WWOX
6144,RNF11,QARS
6145,B9D2,QARS
6146,ENKD1,WWOX
6147,C20orf85,CASK
6148,SNRPC,WWOX
6149,GCM2,WWOX
6150,TEKT3,WWOX
6151,ERGIC3,SCARB2
6152,KRT36,QARS
6153,GLIS2,WWOX
6154,TRAF2,QARS
6155,PIN1,KCTD7
6156,PSMA1,KCTD7
6157,KCNC1,TMBIM6
6158,KCNC1,LPAR3
6159,KCNC1,TUSC5
6160,USHBP1,QARS
6161,KLHDC7B,WWOX
6162,ARHGEF9,FAM90A1
6163,ARHGEF9,TSGA10IP
6164,KRT34,WWOX
6165,COG6,QARS
6166,ZNF414,WWOX
6167,OSTF1,SYNGAP1
6168,GOLM1,SLC13A5
6169,CALCOCO2,QARS
6170,VEZF1,WWOX
6171,VEZF1,KCTD7
6172,STXBP1,STX5
6173,STXBP1,SPICE1
6174,STXBP1,STX19
6175,STXBP1,CENPP
6176,SPAG8,SYNGAP1
6177,FRS3,WWOX
6178,TRIM54,CHD2
6179,ABI2,WWOX
6180,SCARB2,CLDN19
6181,SCARB2,GPX8
6182,SCARB2,GPR37L1
6183,GUCD1,SYNGAP1
6184,PARVG,KCTD7
6185,PRICKLE1,JRK
6186,TCHP,WWOX
6187,SUOX,SYNGAP1
6188,C12orf10,WWOX
6189,VPS37B,QARS
6190,HMG20A,QARS
6191,CCDC33,QARS
6192,SLC13A5,ADAMTSL4
6193,SLC13A5,KRTAP11-1
6194,SLC13A5,KRTAP9-8
6195,SLC13A5,KRTAP10-8
6196,SLC13A5,CYSRT1
6197,SLC13A5,KRTAP9-3
6198,SLC13A5,KRTAP12-3
6199,SLC13A5,KRTAP5-2
6200,SLC13A5,KRTAP3-2
6201,SLC13A5,KRTAP12-2
6202,SLC13A5,KRTAP1-3
6203,SLC13A5,KRTAP9-2
6204,SLC13A5,KRTAP5-9
6205,ANAPC11,WWOX
6206,FEM1A,WWOX
6207,SF3B4,QARS
6208,ADAMTSL4,KCTD7
6209,CTDSP1,WWOX
6210,SLC10A6,PRRT2
6211,PLAC8,WWOX
6212,CREB5,WWOX
6213,TERF1,KCTD7
6214,FAM83A,QARS
6215,SHC3,WWOX
6216,HIATL1,PRRT2
6217,VENTX,WWOX
6218,VENTX,SYNGAP1
6219,TMEM56,PRRT2
6220,ZIC1,WWOX
6221,HNRNPU,RBPMS2
6222,FAM154A,WWOX
6223,SLA,QARS
6224,BAG4,KCTD7
6225,WDYHV1,SYNGAP1
6226,WDYHV1,KCTD7
6227,SLC6A1,HSF2BP
6228,CCDC24,WWOX
6229,TGM7,QARS
6230,GNE,WWOX
6231,HSF2BP,SYNGAP1
6232,SPATC1L,QARS
6233,RUSC1,WWOX
6234,DVL3,KCTD7
6235,PPP1R32,QARS
6236,PPP1R32,WWOX
6237,NXF1,KCTD7
6238,PEF1,WWOX
6239,TSSK3,SYNGAP1
6240,ATXN7L2,KCTD7
6241,REL,QARS
6242,REL,KCTD7
6243,DISC1,QARS
6244,SLC15A2,WWOX
6245,PITX2,WWOX
6246,ZNF474,KCTD7
6247,TLX3,SYNGAP1
6248,CAMLG,KCNA2
6249,GEM,WWOX
6250,PRPF18,KCTD7
6251,NAB2,QARS
6252,PATL1,WWOX
6253,ENTHD2,SZT2
6254,PRRT2,SMIM5
6255,NFKBID,QARS
6256,MGAT5B,SYNGAP1
6257,VPS37C,WWOX
6258,POLR2G,CNTNAP2
6259,RAB4A,KCTD7
6260,FOXI1,WWOX
6261,CNNM3,WWOX
6262,FAM103A1,WWOX
6263,FAM161A,QARS
6264,HSPB2,WWOX
6265,LGALS9B,QARS
6266,SP7,QARS
6267,KRT75,WWOX
6268,KRT75,KCTD7
6269,ZNF581,WWOX
6270,TCEA2,KCTD7
6271,LGALS9C,QARS
6272,C20orf196,QARS
6273,QARS,CTBP2
6274,QARS,HES7
6275,QARS,EDC3
6276,QARS,SPDYE4
6277,QARS,EFHC2
6278,QARS,IKZF1
6279,QARS,NOXA1
6280,QARS,SPRED2
6281,QARS,MCCD1
6282,QARS,TRIM27
6283,QARS,TADA2A
6284,TEX37,WWOX
6285,MYOZ2,WWOX
6286,KAT5,KCTD7
6287,FAM222B,WWOX
6288,ZNF417,KCTD7
6289,CHD2,ZNF398
6290,CHD2,TCEB3B
6291,TSGA10IP,WWOX
6292,KLHL38,WWOX
6293,UFSP1,WWOX
6294,ZNF135,WWOX
6295,TCEANC,KCTD7
6296,KCNA2,FAM3C
6297,OLIG3,WWOX
6298,MYOZ1,WWOX
6299,ZNF552,KCTD7
6300,MKRN3,WWOX
6301,MKRN3,SYNGAP1
6302,KRTAP11-1,WWOX
6303,DAZAP2,WWOX
6304,ZNF438,KCTD7
6305,EFHC2,KCTD7
6306,CTAG1B,WWOX
6307,ADRA2C,WWOX
6308,FOXD4L1,WWOX
6309,C11orf87,WWOX
6310,TRIM69,WWOX
6311,WWOX,WWOX
6312,WWOX,KRT3
6313,WWOX,PLEKHN1
6314,WWOX,PLSCR3
6315,WWOX,C19orf54
6316,WWOX,LITAF
6317,WWOX,INCA1
6318,WWOX,PAX9
6319,WWOX,PSMB8
6320,WWOX,CSNK2B
6321,WWOX,C10orf55
6322,WWOX,ACY1
6323,WWOX,HSPB2-C11orf52
6324,WWOX,CTAG1A
6325,PPARA,KCTD7
6326,NIF3L1,KCTD7
6327,INCA1,KCTD7
6328,DYNC1H1,COX20
6329,SYNGAP1,TRIM27
6330,ZNF655,SZT2
6331,ZNF587,KCTD7
6332,PRR22,KCTD7
6333,KRTAP13-3,KCTD7
6334,KCTD7,KCTD7
6335,KCTD7,GAS2L2
6336,DLG1,GRIN1
6337,DLG1,CASK
6338,CASK,DLG1
6339,DLG1,CASK
6340,LRP8,RELN
6341,VLDLR,RELN
6342,CHRNA7,PRNP
6343,WWOX,MTOR
6344,ARIH2,PURA
6345,ARIH2,HNRNPU
6346,OBSL1,EEF1A2
6347,CUL9,ALG13
6348,CUL9,CASK
6349,CUL7,TPP1
6350,WWP1,SLC2A1
6351,PLEKHA4,ATP1A3
6352,PLEKHA4,CHD2
6353,PLEKHA4,CSTB
6354,PLEKHA4,DNM1
6355,PLEKHA4,DYNC1H1
6356,PLEKHA4,EEF1A2
6357,PLEKHA4,HNRNPU
6358,PLEKHA4,PURA
6359,PLEKHA4,QARS
6360,PLEKHA4,SLC2A1
6361,PLEKHA4,SPTAN1
6362,PLEKHA4,WDR45
6363,PLEKHA4,PIGT
6364,MAGEA3,HNRNPU
6365,MAGEA3,EEF1A2
6366,HNRNPD,HNRNPU
6367,SLC6A1,TM4SF4
6368,KCTD10,STXBP1
6369,SNX27,SLC2A1
6370,PINK1,SPTAN1
6371,PINK1,HNRNPU
6372,PINK1,CTSD
6373,PINK1,DYNC1H1
6374,YAP1,DYNC1H1
6375,YAP1,EEF1A2
6376,YAP1,GNAO1
6377,YAP1,HNRNPU
6378,YAP1,SPTAN1
6379,TFCP2,DYNC1H1
6380,TFCP2,EEF1A2
6381,TFCP2,GNAO1
6382,TFCP2,HNRNPU
6383,TFCP2,SPTAN1
6384,WHSC1,MECP2
6385,WHSC1,HNRNPU
6386,PRMT8,HNRNPU
6387,FANCD2,CTSD
6388,FANCD2,HNRNPU
6389,FANCD2,SPTAN1
6390,FANCD2,FOLR1
6391,ATRX,WWOX
6392,ORF7b,PIGO
6393,ORF7b,MFSD8
6394,ORF7b,GOSR2
6395,ORF7b,ALG13
6396,ORF8b,ALDH5A1
6397,M,ALDH5A1
6398,M,PIGT
6399,nsp4,PIGT
6400,ORF3a,EEF1A2
6401,ORF7b,PIGO
6402,ORF7b,SLC35A2
6403,ORF7b,MFSD8
6404,ORF7b,GOSR2
6405,ORF7b,ALG13
6406,GRIN1,GRIN2B
6407,NHLRC2,CTSD
6408,NHLRC2,DYNC1H1
6409,PEX5L,HCN1
6410,LRP8,RELN
6411,GRIN1,Dlg4
6412,EGFR,GRIN2B
6413,EGFR,GRIN2B
6414,EGFR,GRIN2B
6415,E6,CTSD
6416,E6,TPP1
6417,TPP1,E6
6418,TPP1,E6
6419,TPP1,E6
6420,TPP1,E6
6421,GRIN1,GRIN2A
6422,GRIN1,GRIN2B
6423,GRIN1,GRIN1
6424,GRIN2A,GRIN2A
6425,GRIN2B,GRIN2B
6426,GRIN2A,GRIN2B
6427,PTEN,PURA
6428,HCVgp1,HNRNPU
6429,LINC01554,DYNC1H1
6430,MIRLET7A1,PURA
6431,MIRLET7A1,QARS
6432,MIRLET7A2,QARS
6433,MIRLET7A3,PURA
6434,MIRLET7A3,QARS
6435,MIRLET7B,PURA
6436,MIRLET7B,QARS
6437,MIRLET7C,PURA
6438,MIRLET7C,QARS
6439,MIRLET7D,PURA
6440,MIRLET7D,QARS
6441,MIRLET7E,PURA
6442,MIRLET7E,QARS
6443,MIRLET7F1,PURA
6444,MIRLET7F1,QARS
6445,MIRLET7F2,PURA
6446,MIRLET7G,PURA
6447,MIRLET7G,QARS
6448,MIRLET7I,PURA
6449,MIRLET7I,QARS
6450,MIR98,QARS
6451,MIR1-1,PURA
6452,MIR1-1,QARS
6453,MIR1-2,QARS
6454,MIR7-1,PURA
6455,MIR7-1,QARS
6456,MIR7-2,PURA
6457,MIR7-2,QARS
6458,MIR7-3,QARS
6459,MIR9-1,QARS
6460,MIR9-2,PURA
6461,MIR9-2,QARS
6462,MIR9-3,QARS
6463,MIR10B,QARS
6464,MIR15A,QARS
6465,MIR15B,PURA
6466,MIR15B,QARS
6467,MIR16-2,PURA
6468,MIR16-2,QARS
6469,MIR17,PURA
6470,MIR17,QARS
6471,MIR18A,QARS
6472,MIR18B,PURA
6473,MIR18B,QARS
6474,MIR19A,PURA
6475,MIR19A,QARS
6476,MIR19B1,PURA
6477,MIR19B1,QARS
6478,MIR19B2,PURA
6479,MIR19B2,QARS
6480,MIR20B,PURA
6481,MIR20B,QARS
6482,MIR21,PURA
6483,MIR21,QARS
6484,MIR25,PURA
6485,MIR25,QARS
6486,MIR29B1,PURA
6487,MIR29B2,QARS
6488,MIR29C,PURA
6489,MIR29C,QARS
6490,MIR31,PURA
6491,MIR31,QARS
6492,MIR34A,PURA
6493,MIR34A,QARS
6494,MIR34B,PURA
6495,MIR34B,QARS
6496,MIR34C,PURA
6497,MIR34C,QARS
6498,MIR92A1,QARS
6499,MIR92A2,PURA
6500,MIR92A2,QARS
6501,MIR93,PURA
6502,MIR93,QARS
6503,MIR106A,QARS
6504,MIR106B,PURA
6505,MIR106B,QARS
6506,MIR107,QARS
6507,MIR122,PURA
6508,MIR122,QARS
6509,MIR128-1,PURA
6510,MIR128-1,QARS
6511,MIR128-2,PURA
6512,MIR128-2,QARS
6513,MIR138-1,QARS
6514,MIR138-2,QARS
6515,MIR140,PURA
6516,MIR140,QARS
6517,MIR141,QARS
6518,MIR143,PURA
6519,MIR143,QARS
6520,MIR155,PURA
6521,MIR155,QARS
6522,MIR199A1,PURA
6523,MIR199A1,QARS
6524,MIR199A2,QARS
6525,MIR200A,QARS
6526,MIR200B,QARS
6527,MIR200C,PURA
6528,MIR200C,QARS
6529,MIR205,PURA
6530,MIR205,QARS
6531,MIR206,QARS
6532,MIR214,QARS
6533,MIR221,PURA
6534,MIR221,QARS
6535,MIR222,PURA
6536,MIR222,QARS
6537,MIR363,PURA
6538,MIR363,QARS
6539,MIR429,PURA
6540,LRP8,RELN
6541,APP,RELN
6542,RELN,APP
6543,NRXN1,NLGN1
6544,ZC3H18,HNRNPU
6545,ZC3H18,PURA
6546,BRAF,SLC25A22
6547,ELK1,SLC25A22
6548,ELK1,TPP1
6549,FGR,SLC25A22
6550,GRB2,DNM1
6551,LCK,SLC25A22
6552,MAP2K5,SLC25A22
6553,PAK1,SLC25A22
6554,PRKCB,SLC2A1
6555,RAB5A,HNRNPU
6556,RAB5A,DYNC1H1
6557,RAB5A,SPTAN1
6558,RAB5A,QARS
6559,RAF1,SLC25A22
6560,RPS6KA3,HNRNPU
6561,VAV1,SLC25A22
6562,PREX1,STXBP1
6563,EMC1,SCARB2
6564,EMC1,DYNC1H1
6565,EMC1,FOLR1
6566,EMC1,GOSR2
6567,EMC2,SLC2A1
6568,EMC2,GOSR2
6569,EMC4,PIGT
6570,MMGT1,FOLR1
6571,MMGT1,GOSR2
6572,MMGT1,GNAO1
6573,RELN,LRP8
6574,LRP8,RELN
6575,RELN,RELN
6576,GRIN1,GRIN3B
6577,GRIN2A,GRIN3B
6578,GRIN1,GRIN2A
6579,GRIN2A,GRIN1
6580,GRIN3B,GRIN1
6581,CHD2,FLNA
6582,CHD2,SMC1A
6583,ZNF197,SPTAN1
6584,DEPDC5,HIST1H2BH
6585,SLC2A1,MYO6
6586,NCL,SPTAN1
6587,JAK1,SPTAN1
6588,HNRNPU,DLG1
6589,HNRNPU,HNRNPD
6590,HNRNPU,HIST3H3
6591,HNRNPU,GNPTAB
6592,HNRNPU,FRY
6593,HNRNPU,OTUD6B
6594,HNRNPU,MAP10
6595,HNRNPU,MAP4K5
6596,SPTAN1,ZFYVE16
6597,SPTAN1,MON2
6598,SPTAN1,TAMM41
6599,SPTAN1,DDX21
6600,GABRD,RAB13
6601,IFIT3,ATP1A2
6602,KCNQ2,P4HB
6603,SLC2A1,RPGRIP1
6604,HDAC4,CHCHD3
6605,HNRNPU,SH3GL3
6606,KCNB1,ZNF579
6607,LRRIQ3,HNRNPU
6608,SHISA9,SPTAN1
6609,GNN,SPTAN1
6610,RPL17,SPTAN1
6611,CHD2,LOC102724334
6612,SART1,SYNGAP1
6613,PAX4,HNRNPU
6614,ATP8B3,SPTAN1
6615,RAD17,HNRNPU
6616,NSA2,SPTAN1
6617,APOB,SPTAN1
6618,H1F0,HNRNPU
6619,VIM,CNKSR2
6620,SNRPA,HNRNPU
6621,HIST1H1E,SYNGAP1
6622,DBT,HNRNPU
6623,ZNF35,HNRNPU
6624,ITGAL,HNRNPU
6625,FOXG1,RBM33
6626,PRKDC,NRXN1
6627,HNRNPU,PRDM2
6628,HNRNPU,EIF3A
6629,HNRNPU,GOLGB1
6630,HNRNPU,CNGA3
6631,HNRNPU,HIST2H2BE
6632,HNRNPU,CDC42BPA
6633,HNRNPU,ATRNL1
6634,HNRNPU,TTC33
6635,HNRNPU,ZC3H14
6636,HNRNPU,FGD6
6637,HNRNPU,SBF2
6638,HNRNPU,TMEM139
6639,HNRNPU,BRIX1
6640,HNRNPU,TAF15
6641,HNRNPU,SORCS2
6642,HNRNPU,SLC35A5
6643,HNRNPU,NT5C1A
6644,HNRNPU,EBPL
6645,HNRNPU,C5orf42
6646,HNRNPU,ZNF442
6647,HNRNPU,DNAH1
6648,HNRNPU,BAIAP2L1
6649,HNRNPU,EXOC7
6650,HNRNPU,ARFGEF1
6651,DNM1,SMC1A
6652,CALD1,SPTAN1
6653,SPTAN1,OCLN
6654,SPTAN1,FAM21A
6655,SPTAN1,JADE1
6656,SPTAN1,DZIP3
6657,SPTAN1,PCDH19
6658,SPTAN1,CACTIN
6659,SPTAN1,HIST1H2BH
6660,SPTAN1,SH3GL3
6661,SPTAN1,OMD
6662,SPTAN1,LZTS2
6663,SPTAN1,DNAH6
6664,SPTAN1,SLC9A2
6665,SPTAN1,DBR1
6666,SPTAN1,ICK
6667,AK1,HNRNPU
6668,SLC2A1,HECTD3
6669,SLC2A1,TTL
6670,HNRNPU,KIAA0753
6671,PHB2,PLCB1
6672,GK3P,HNRNPU
6673,GOLGA8CP,HNRNPU
6674,STXBP3,HNRNPU
6675,PLCH2,HNRNPU
6676,TOM1L1,HNRNPU
6677,VIM,SYNGAP1
6678,CCR1,HNRNPU
6679,PPM1A,SPTAN1
6680,ATP1A2,DST
6681,HNRNPU,SLC44A4
6682,HNRNPU,NAA16
6683,HNRNPU,SERTAD1
6684,SPTBN1,SPTAN1
6685,HIST1H1A,PLCB1
6686,FKBP5,SPTAN1
6687,SPTAN1,TRIP11
6688,SPTAN1,CCDC112
6689,SPTAN1,SLC5A11
6690,SPTAN1,ALS2CR12
6691,SPTAN1,ATG3
6692,SPTAN1,SMC4
6693,YTHDC1,SLC12A5
6694,HNRNPU,CCDC178
6695,ARHGEF9,NPM1
6696,GRIN1,LRP8
6697,GRIN2A,DLG4
6698,GRIN2B,DLG4
6699,SNIP1,HNRNPU
6700,ANKRD55,DYNC1H1
6701,GRIN2A,NETO1
6702,GRIN2B,NETO1
6703,GRIN1,NETO1
6704,GRIN1,GRIN2A
6705,GRIN1,GRIN2B
6706,APP,GRIN2A
6707,APP,GRIN2B
6708,APP,GRIN1
6709,S,HNRNPU
6710,S,SLC2A1
6711,SLC1A1,GRIN1
6712,SLC1A1,GRIN2A
6713,SLC1A1,GRIN2B
6714,GRIN1,GRIN2A
6715,GRIN1,GRIN2B
6716,GRIN1,SLC1A1
6717,GRIN2A,SLC1A1
6718,GRIN2B,SLC1A1
